name,address,rating,reviews_count,price_range,lat,lon,district,village,regency,type,phone,website,opening_hours,opening_hours_weekly,maps_link,search_query,scraped_at,coordinate_source,precision_score
Nyore Coffee & Space,Cafe · Jl. Margo Utomo No.79,4.7,1334,Rp 25–50K per person,-7.7852247,110.3665953,Jetis,Bumijo,Yogyakarta,Coffee Shop,"
0895-4172-52687",https://nyorenyantegroup.co.id/,7.00 am–12.00 am,"{'Friday': '7.00\u202fam–12.00\u202fam', 'Saturday': '7.00\u202fam–12.00\u202fam', 'Sunday': '7.00\u202fam–12.00\u202fam', 'Monday': '7.00\u202fam–12.00\u202fam', 'Tuesday': '7.00\u202fam–12.00\u202fam', 'Wednesday': '7.00\u202fam–12.00\u202fam', 'Thursday': '7.00\u202fam–12.00\u202fam'}",https://www.google.com/maps/place/Nyore+Coffee+%26+Space/data=!4m7!3m6!1s0x2e7a59bec262c0c9:0x9ce916f7dbe9de85!8m2!3d-7.7852247!4d110.3665953!16s%2Fg%2F11shm_qbzh!19sChIJycBiwr5Zei4Rhd7p2_cW6Zw?authuser=0&hl=en&rclk=1,Bar buat nugas malioboro,2025-08-29T16:28:41.965578,extract_from_url,0.9
Noren Coffee & Roastery,Coffee shop · Jl. Sosrokusuman No.178-109,4.9,148,Rp 1–25.000 per person,-7.7938604,110.3666938,Jetis,Bumijo,Yogyakarta,Roastery,"
0851-9854-3714",http://linktr.ee/NorenCoffeeRoastery,9.00 am–11.30 pm,"{'Friday': '9.00\u202fam–11.30\u202fpm', 'Saturday': '9.00\u202fam–11.30\u202fpm', 'Sunday': '9.00\u202fam–11.30\u202fpm', 'Monday': '9.00\u202fam–11.30\u202fpm', 'Tuesday': '9.00\u202fam–11.30\u202fpm', 'Wednesday': '9.00\u202fam–11.30\u202fpm', 'Thursday': '9.00\u202fam–11.30\u202fpm'}",https://www.google.com/maps/place/Noren+Coffee+%26+Roastery/data=!4m7!3m6!1s0x2e7a591724375fb7:0x97c71b2c042dcc0f!8m2!3d-7.7938604!4d110.3666938!16s%2Fg%2F11n64d6ph4!19sChIJt183JBdZei4RD8wtBCwbx5c?authuser=0&hl=en&rclk=1,Bar buat nugas malioboro,2025-08-29T16:28:42.037405,extract_from_url,0.9
Blanco Coffee And Books,Coffee shop ·  · Jl. Kranggan No.30,4.6,3955,Rp 25–50K per person,-7.7813975,110.3648099,Jetis,Bumijo,Yogyakarta,Coffee Shop,,https://blancocoffee.id/,7.00 am–12.00 am,"{'Friday': '7.00\u202fam–12.00\u202fam', 'Saturday': '7.00\u202fam–12.00\u202fam', 'Sunday': '7.00\u202fam–12.00\u202fam', 'Monday': '7.00\u202fam–12.00\u202fam', 'Tuesday': '7.00\u202fam–12.00\u202fam', 'Wednesday': '7.00\u202fam–12.00\u202fam', 'Thursday': '7.00\u202fam–12.00\u202fam'}",https://www.google.com/maps/place/Blanco+Coffee+And+Books/data=!4m7!3m6!1s0x2e7a583a3b875c11:0xe57a6751df67f10d!8m2!3d-7.7813975!4d110.3648099!16s%2Fg%2F11bw82l3y1!19sChIJEVyHOzpYei4RDfFn31FneuU?authuser=0&hl=en&rclk=1,Bar buat nugas malioboro,2025-08-29T16:28:42.195309,extract_from_url,0.9
Azen Coffee Malioboro,Coffee shop · Jl. Suryatmajan No.39,4.7,356,Rp 25–50K per person,-7.7964764,110.3678926,Jetis,Bumijo,Yogyakarta,Coffee Shop,"
0877-3834-2829",,8.00 am–12.00 am,"{'Friday': '8.00\u202fam–12.00\u202fam', 'Saturday': '7.00\u202fam–12.00\u202fam', 'Sunday': '7.00\u202fam–12.00\u202fam', 'Monday': '8.00\u202fam–12.00\u202fam', 'Tuesday': '8.00\u202fam–12.00\u202fam', 'Wednesday': '8.00\u202fam–12.00\u202fam', 'Thursday': '8.00\u202fam–12.00\u202fam'}",https://www.google.com/maps/place/Azen+Coffee+Malioboro/data=!4m7!3m6!1s0x2e7a5706029f71f7:0x19d22fe42ae80e4e!8m2!3d-7.7964764!4d110.3678926!16s%2Fg%2F11q3mgyzmp!19sChIJ93GfAgZXei4RTg7oKuQv0hk?authuser=0&hl=en&rclk=1,Bar buat nugas malioboro,2025-08-29T16:28:42.289228,extract_from_url,0.9
LOKO CAFE MALIOBORO,"Coffee shop · Komp. Ps. Kembang, Jl. Ps. Kembang",4.5,7603,Rp 25–50K per person,-7.7897901,110.3657681,Jetis,Bumijo,Yogyakarta,Coffee Shop,"
0814-1090-9860",https://instagram.com/lokocafe?igshid=OTJlNzQ0NWM=,8.00 am–11.00 pm,"{'Friday': '8.00\u202fam–11.00\u202fpm', 'Saturday': '8.00\u202fam–11.00\u202fpm', 'Sunday': '8.00\u202fam–11.00\u202fpm', 'Monday': '8.00\u202fam–11.00\u202fpm', 'Tuesday': '8.00\u202fam–11.00\u202fpm', 'Wednesday': '8.00\u202fam–11.00\u202fpm', 'Thursday': '8.00\u202fam–11.00\u202fpm'}",https://www.google.com/maps/place/LOKO+CAFE+MALIOBORO/data=!4m7!3m6!1s0x2e7a59860a4f83d1:0x7cb25403089474ed!8m2!3d-7.7897901!4d110.3657681!16s%2Fg%2F11f616bfcc!19sChIJ0YNPCoZZei4R7XSUCANUsnw?authuser=0&hl=en&rclk=1,Bar buat nugas malioboro,2025-08-29T16:28:42.442895,extract_from_url,0.9
C28 Social Space - Malioboro,Coffee shop · Jl. Kemetiran Lor No.6,5.0,6135,Rp 25–50K per person,-7.7913378,110.3613557,Jetis,Bumijo,Yogyakarta,Coffee Shop,"
0851-7996-6809",,Open 24 hours,"{'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours'}",https://www.google.com/maps/place/C28+Social+Space+-+Malioboro/data=!4m7!3m6!1s0x2e7a5926aec9cfa1:0xa10c2a7ead083ddb!8m2!3d-7.7913378!4d110.3613557!16s%2Fg%2F11vpmgmvrx!19sChIJoc_JriZZei4R2z0IrX4qDKE?authuser=0&hl=en&rclk=1,Bar buat nugas malioboro,2025-08-29T16:28:42.607246,extract_from_url,0.9
Top40 Karaoke Keluarga,Karaoke bar ·  · Jl. Sukoharjo No.1A,4.3,3763,Rp 25–50K per person,-7.7492832,110.3987719,Depok,Condongcatur,Sleman,Modern,"
0877-7051-4547",https://goo.gl/5zlY2O,10.00 am–1.00 am,"{'Friday': '10.00\u202fam–1.00\u202fam', 'Saturday': '10.00\u202fam–1.30\u202fam', 'Sunday': '10.00\u202fam–1.00\u202fam', 'Monday': '10.00\u202fam–1.00\u202fam', 'Tuesday': '10.00\u202fam–1.00\u202fam', 'Wednesday': '10.00\u202fam–1.00\u202fam', 'Thursday': '10.00\u202fam–1.00\u202fam'}",https://www.google.com/maps/place/Top40+Karaoke+Keluarga/data=!4m7!3m6!1s0x2e7a590b9810b18b:0x458ec3e751884e64!8m2!3d-7.7492832!4d110.3987719!16s%2Fg%2F1pzq7vhph!19sChIJi7EQmAtZei4RZE6IUefDjkU?authuser=0&hl=en&rclk=1,Bar buka 24 jam malioboro,2025-08-29T16:38:04.567162,extract_from_url,0.9
Warmindo MindoPool,"Coffee shop · Mindo Pool, Jl. Persatuan Condongcatur No.84",4.6,19,,-7.7498951,110.4065144,Sleman,Sleman,Sleman,Coffee Shop,"
0859-2649-5694",,Open 24 hours,"{'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours'}",https://www.google.com/maps/place/Warmindo+MindoPool/data=!4m7!3m6!1s0x2e7a59e39d5b7c43:0x517ba4d82e6afa97!8m2!3d-7.7498951!4d110.4065144!16s%2Fg%2F11wfvmhzkb!19sChIJQ3xbneNZei4Rl_pqLtike1E?authuser=0&hl=en&rclk=1,Bar buka 24 jam malioboro,2025-08-29T16:38:04.605935,extract_from_url,0.9
WARMINDO & DARTS Burjoss24,Snack bar · Jl. Asem Gede No.26,4.5,8,,-7.7503284,110.4013998,Mlati,Sinduadi,Sleman,Modern,,,Open 24 hours,"{'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours'}",https://www.google.com/maps/place/WARMINDO+%26+DARTS+Burjoss24/data=!4m7!3m6!1s0x2e7a59db9825bbeb:0xf6f31d39db49dce5!8m2!3d-7.7503284!4d110.4013998!16s%2Fg%2F11wy22l5w4!19sChIJ67slmNtZei4R5dxJ2zkd8_Y?authuser=0&hl=en&rclk=1,Bar buka 24 jam malioboro,2025-08-29T16:38:04.793294,extract_from_url,0.9
SamaKarsa Coffee & Tea - Condong Catur,Espresso bar · Jl. Delima No.5,5.0,38,Rp 1–25.000 per person,-7.7548858,110.4026879,Mlati,Sinduadi,Sleman,Coffee Shop,"
0851-6262-5652",https://instagram.com/samakarsa.cafe?igshid=NzZlODBkYWE4Ng==,8.00 am–12.00 am,"{'Friday': '8.00\u202fam–12.00\u202fam', 'Saturday': '8.00\u202fam–12.00\u202fam', 'Sunday': '8.00\u202fam–12.00\u202fam', 'Monday': '8.00\u202fam–12.00\u202fam', 'Tuesday': '8.00\u202fam–12.00\u202fam', 'Wednesday': '8.00\u202fam–12.00\u202fam', 'Thursday': '8.00\u202fam–12.00\u202fam'}",https://www.google.com/maps/place/SamaKarsa+Coffee+%26+Tea+-+Condong+Catur/data=!4m7!3m6!1s0x2e7a596a84042d73:0xe8d32d7d883a50aa!8m2!3d-7.7548858!4d110.4026879!16s%2Fg%2F11y24zdqvw!19sChIJcy0EhGpZei4RqlA6iH0t0-g?authuser=0&hl=en&rclk=1,Bar buka 24 jam malioboro,2025-08-29T16:38:04.826363,extract_from_url,0.9
TIP TAP TOE,"Restaurant ·  · Jl. Palagan Tentara Pelajar Kelurahan No.KM, RW.9",4.7,3494,$$$,-7.7263325,110.3809845,Depok,Condongcatur,Sleman,Cafe & Restaurant,"
0813-2940-3145",https://tiptaptoe.id/,7.00 am–2.00 am,"{'Friday': '7.00\u202fam–2.00\u202fam', 'Saturday': '7.00\u202fam–2.00\u202fam', 'Sunday': '7.00\u202fam–2.00\u202fam', 'Monday': '11.00\u202fam–12.00\u202fam', 'Tuesday': '11.00\u202fam–12.00\u202fam', 'Wednesday': '11.00\u202fam–1.00\u202fam', 'Thursday': '7.00\u202fam–2.00\u202fam'}",https://www.google.com/maps/place/TIP+TAP+TOE/data=!4m7!3m6!1s0x2e7a59c5d714de41:0x94fade6986fcfa63!8m2!3d-7.7263325!4d110.3809845!16s%2Fg%2F11t4ysvttb!19sChIJQd4U18VZei4RY_r8hmne-pQ?authuser=0&hl=en&rclk=1,Bar buka 24 jam malioboro,2025-08-29T16:38:04.954175,extract_from_url,0.9
M Club,"Lounge · 69QX+7GM, Jl. Kaliwaru",4.7,9,,-7.7617924,110.3987927,Mlati,Sinduadi,Sleman,Modern,,,Open 24 hours,"{'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours'}",https://www.google.com/maps/place/M+Club/data=!4m7!3m6!1s0x2e7a59d29a75626f:0xe82c3afa2c483c57!8m2!3d-7.7617924!4d110.3987927!16s%2Fg%2F11fj9bjskf!19sChIJb2J1mtJZei4RVzxILPo6LOg?authuser=0&hl=en&rclk=1,Bar buka 24 jam malioboro,2025-08-29T16:38:05.058216,extract_from_url,0.9
Hyperbox Family Karaoke & Cafe-Resto,Karaoke bar · Jl. Babarsari Raya No.15,4.3,2071,$$,-7.7760228,110.415386,Sleman,Sleman,Sleman,Cafe & Restaurant,"
0821-2422-3561",http://www.hyperbox.co.id/,10.30 am–2.30 am,"{'Friday': '10.30\u202fam–2.30\u202fam', 'Saturday': '10.30\u202fam–2.30\u202fam', 'Sunday': '10.30\u202fam–2.30\u202fam', 'Monday': '10.30\u202fam–2.30\u202fam', 'Tuesday': '10.30\u202fam–2.30\u202fam', 'Wednesday': '10.30\u202fam–2.30\u202fam', 'Thursday': '10.30\u202fam–2.30\u202fam'}",https://www.google.com/maps/place/Hyperbox+Family+Karaoke+%26+Cafe-Resto/data=!4m7!3m6!1s0x2e7a59f26471a783:0x7aaaf0ef2658e1c9!8m2!3d-7.7760228!4d110.415386!16s%2Fg%2F1hhhyb7w6!19sChIJg6dxZPJZei4RyeFYJu_wqno?authuser=0&hl=en&rclk=1,Bar buka 24 jam malioboro,2025-08-29T16:38:05.161276,extract_from_url,0.9
new clasic karaoke,"Pogung Lor, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta",4.5,31,Rp 175–200K per person,-7.752451,110.3786741,Depok,Caturtunggal,Sleman,Modern,"
0812-1500-2014",,Open 24 hours,"{'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours'}",https://www.google.com/maps/place/new+clasic+karaoke/data=!4m7!3m6!1s0x2e7a594b001ef375:0x50d6063f109b8f75!8m2!3d-7.752451!4d110.3786741!16s%2Fg%2F11v68lpphk!19sChIJdfMeAEtZei4RdY-bED8G1lA?authuser=0&hl=en&rclk=1,Bar buka 24 jam malioboro,2025-08-29T16:38:05.213712,extract_from_url,0.9
BLACKDOOR Lounge & KTV,Lounge ·  · Jl. Pajeksan No.55,4.5,194,Rp 250.000+ per person,-7.7960882,110.3625652,Jetis,Bumijo,Yogyakarta,Modern,"
0882-2785-6304",,6.00 pm–3.00 am,"{'Friday': '6.00\u202fpm–3.00\u202fam', 'Saturday': '6.00\u202fpm–3.00\u202fam', 'Sunday': '6.00\u202fpm–3.00\u202fam', 'Monday': '6.00\u202fpm–3.00\u202fam', 'Tuesday': '6.00\u202fpm–3.00\u202fam', 'Wednesday': '6.00\u202fpm–3.00\u202fam', 'Thursday': '6.00\u202fpm–3.00\u202fam'}",https://www.google.com/maps/place/BLACKDOOR+Lounge+%26+KTV/data=!4m7!3m6!1s0x2e7a5993032c838b:0xf690bedfda29d738!8m2!3d-7.7960882!4d110.3625652!16s%2Fg%2F11j3kx14zh!19sChIJi4MsA5NZei4RONcp2t--kPY?authuser=0&hl=en&rclk=1,Bar cozy malioboro,2025-08-29T16:39:32.896734,extract_from_url,0.9
Singgahku Coffee & Eatery,Lounge ·  · Jl. Ps. Kembang No.49,5.0,38,Rp 25–50K per person,-7.7902614,110.3631676,Jetis,Bumijo,Yogyakarta,Coffee Shop,"
0851-7986-5442",,Open 24 hours,"{'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours'}",https://www.google.com/maps/place/Singgahku+Coffee+%26+Eatery/data=!4m7!3m6!1s0x2e7a590056ea079d:0x648569c9befb089b!8m2!3d-7.7902614!4d110.3631676!16s%2Fg%2F11vx4t0w20!19sChIJnQfqVgBZei4Rmwj7vslphWQ?authuser=0&hl=en&rclk=1,Bar cozy malioboro,2025-08-29T16:39:33.465427,extract_from_url,0.9
COSMO4D,"Bar · 6948+673, Jl. Malioboro",5.0,3,,-7.7944966,110.3656648,Jetis,Bumijo,Yogyakarta,Modern,,https://drakescans.co/,Open 24 hours,"{'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours'}",https://www.google.com/maps/place/COSMO4D/data=!4m7!3m6!1s0x2e7a5900184ffdb7:0xbdccd9321ec39db9!8m2!3d-7.7944966!4d110.3656648!16s%2Fg%2F11x6hx2w7l!19sChIJt_1PGABZei4RuZ3DHjLZzL0?authuser=0&hl=en&rclk=1,Bar cozy malioboro,2025-08-29T16:39:33.519235,extract_from_url,0.9
Lucifer,Bar ·  · Sosrowijayan St No.71,4.1,735,$$,-7.7916431,110.361824,Jetis,Bumijo,Yogyakarta,Modern,"
0838-9544-9678",,5.00 pm–2.00 am,"{'Friday': '5.00\u202fpm–2.00\u202fam', 'Saturday': '5.00\u202fpm–2.00\u202fam', 'Sunday': '5.00\u202fpm–2.00\u202fam', 'Monday': '5.00\u202fpm–2.00\u202fam', 'Tuesday': '5.00\u202fpm–2.00\u202fam', 'Wednesday': '5.00\u202fpm–2.00\u202fam', 'Thursday': '5.00\u202fpm–2.00\u202fam'}",https://www.google.com/maps/place/Lucifer/data=!4m7!3m6!1s0x2e7a5826a3666f15:0xc66c959e14527cb!8m2!3d-7.7916431!4d110.361824!16s%2Fg%2F12mkzzmsm!19sChIJFW9moyZYei4RyydF4VnJZgw?authuser=0&hl=en&rclk=1,Bar di malioboro,2025-08-29T16:40:21.418160,extract_from_url,0.9
